flightTime,flightMode,stateShiranui3,stateBuzzer,pressure,temperature,altitude,descentCount,accelerationX,accelerationY,accelerationZ,gyroX,gyroY,gyroZ,yaw,pitch,roll,voltage33,voltage5,voltage12
3.93,2,0,0,99258.19,20.51,248.09,0,0.05,0.03,-0.33,-3.78,0.49,46.71,171.22,-24.30,0.93,3.30,4.87,12.13
3.95,2,0,0,99244.39,20.51,249.26,0,0.05,0.00,-0.36,-3.90,0.73,45.85,171.73,-24.41,0.69,3.30,4.87,12.10
3.98,2,0,0,99223.67,20.51,251.01,0,0.03,0.02,-0.33,-4.63,0.30,46.95,172.24,-24.53,0.44,3.30,4.87,12.15
4.00,2,0,0,99204.72,20.50,252.61,0,0.00,0.04,-0.33,-4.33,0.43,46.71,172.73,-24.64,0.22,3.30,4.87,12.07
4.02,2,0,0,99175.39,20.50,255.09,0,0.05,0.02,-0.32,-4.51,0.61,45.61,173.23,-24.75,-0.02,3.30,4.86,11.86
4.04,2,0,0,99171.89,20.51,255.39,0,0.04,0.01,-0.31,-3.78,0.79,46.71,173.74,-24.85,-0.27,3.30,4.87,11.91
4.06,2,0,0,99152.03,20.51,257.06,0,0.02,-0.00,-0.32,-4.63,0.67,46.65,174.26,-24.96,-0.53,3.30,4.86,11.94
4.08,2,0,0,99136.48,20.51,258.38,0,0.03,-0.00,-0.31,-4.76,1.28,45.73,174.77,-25.05,-0.80,3.30,4.87,11.99
4.10,2,0,0,99115.78,20.51,260.13,0,0.02,0.03,-0.33,-4.82,1.10,45.55,175.26,-25.15,-1.04,3.30,4.87,11.94
4.12,2,0,0,99109.75,20.51,260.64,0,-0.00,0.00,-0.34,-5.30,1.40,45.85,175.77,-25.24,-1.31,3.30,4.86,11.94
4.14,2,0,0,99086.44,20.51,262.61,0,0.01,0.05,-0.31,-5.18,1.59,45.18,176.25,-25.32,-1.54,3.30,4.86,11.97
4.16,2,0,0,99077.79,20.52,263.35,0,0.01,0.02,-0.30,-4.76,0.91,45.06,176.74,-25.41,-1.79,3.30,4.87,12.12
4.18,2,0,0,99065.73,20.51,264.37,0,0.01,-0.05,-0.28,-4.63,1.77,44.02,177.25,-25.48,-2.09,3.29,4.87,12.10
4.21,2,0,1,99040.69,20.51,266.49,0,0.02,-0.02,-0.32,-4.88,2.38,45.00,177.76,-25.55,-2.38,3.30,4.87,11.94
4.23,2,0,1,99038.09,20.51,267.36,0,-0.01,0.01,-0.34,-5.24,2.87,44.94,178.26,-25.62,-2.65,3.30,4.87,11.94
4.26,2,0,1,99013.94,20.51,268.75,0,0.02,0.01,-0.30,-6.10,2.56,43.78,178.74,-25.69,-2.93,3.30,4.86,12.02
4.28,2,0,1,99001.84,20.51,270.21,0,0.00,0.00,-0.32,-5.67,3.35,43.60,179.23,-25.74,-3.21,3.30,4.87,11.91
4.30,2,0,1,98986.31,20.51,271.09,0,0.01,0.02,-0.30,-5.85,3.66,43.54,179.71,-25.80,-3.47,3.30,4.85,11.94
4.32,2,0,1,98971.69,20.50,272.55,0,0.01,0.06,-0.31,-6.28,4.21,43.84,180.18,-25.84,-3.71,3.30,4.87,12.08
4.34,2,0,1,98955.24,20.51,273.72,0,0.00,-0.06,-0.28,-6.22,3.60,42.56,180.68,-25.87,-4.04,3.30,4.87,12.05
4.36,2,0,1,98942.30,20.51,275.48,0,-0.01,-0.01,-0.33,-6.52,4.51,43.17,181.17,-25.90,-4.35,3.30,4.87,12.08
4.38,2,0,1,98929.35,20.51,275.91,0,0.01,0.01,-0.27,-6.22,4.82,43.23,181.65,-25.93,-4.63,3.30,4.87,12.05
4.40,2,0,1,98910.38,20.51,277.52,0,0.03,0.00,-0.28,-6.10,4.63,42.68,182.13,-25.97,-4.92,3.30,4.87,12.07
4.42,2,0,0,98900.87,20.51,278.33,0,0.03,0.02,-0.29,-5.67,5.24,43.17,182.60,-25.99,-5.19,3.30,4.87,12.12
4.44,2,0,0,98887.92,20.51,280.30,0,-0.02,-0.01,-0.30,-6.40,5.37,42.80,183.09,-26.01,-5.49,3.30,4.87,12.10
4.47,2,0,0,98871.53,20.51,280.81,0,0.03,0.04,-0.32,-6.10,5.85,42.38,183.55,-26.02,-5.75,3.30,4.87,12.20
4.49,2,0,0,98866.30,20.52,281.26,0,0.04,0.03,-0.24,-5.49,5.18,41.83,184.00,-26.04,-6.00,3.29,4.87,12.17
4.51,2,0,0,98846.50,20.51,282.94,0,0.05,0.02,-0.31,-6.10,5.73,41.52,184.46,-26.05,-6.26,3.30,4.87,12.20
4.53,2,0,0,98836.14,20.51,283.82,0,0.01,0.01,-0.29,-5.12,6.16,41.89,184.92,-26.06,-6.54,3.30,4.87,12.18
4.55,2,0,0,98820.61,20.51,285.13,0,0.06,0.02,-0.24,-5.24,5.98,41.46,185.38,-26.06,-6.80,3.30,4.86,12.18
4.57,2,0,0,98799.05,20.51,286.96,0,0.05,0.01,-0.29,-6.16,5.91,40.67,185.83,-26.07,-7.08,3.29,4.88,12.20
4.59,2,0,0,98797.30,20.51,287.11,0,0.02,0.05,-0.32,-6.40,6.16,41.46,186.27,-26.07,-7.33,3.29,4.87,12.18
4.61,2,0,0,98786.03,20.52,288.07,0,0.03,0.03,-0.29,-5.18,6.65,41.22,186.72,-26.06,-7.58,3.30,4.87,12.18
4.63,2,0,0,98778.33,20.51,288.72,0,0.05,0.00,-0.27,-5.30,6.04,41.34,187.18,-26.06,-7.85,3.30,4.87,12.18
4.65,2,0,0,98763.64,20.51,289.96,0,0.04,0.02,-0.32,-4.82,6.22,41.40,187.64,-26.05,-8.12,3.30,4.87,12.13
4.67,2,0,0,98745.52,20.51,291.50,0,0.05,0.06,-0.25,-4.76,6.16,40.98,188.07,-26.05,-8.34,3.30,4.87,12.17
4.70,2,0,0,98728.25,20.52,292.97,0,0.04,-0.01,-0.28,-4.70,6.22,40.24,188.52,-26.03,-8.62,3.30,4.86,12.07
4.72,2,0,0,98714.45,20.51,294.14,0,0.07,0.08,-0.24,-3.90,5.49,40.61,188.95,-26.03,-8.82,3.29,4.86,12.05
4.74,2,0,0,98706.69,20.51,294.80,0,0.03,-0.01,-0.28,-4.39,5.61,39.94,189.40,-26.02,-9.10,3.31,4.86,12.00
4.76,2,0,0,98692.00,20.52,296.04,0,0.04,0.04,-0.28,-4.15,5.73,40.61,189.83,-26.01,-9.34,3.30,4.87,11.91
4.79,2,0,0,98682.53,20.51,296.85,0,0.05,0.05,-0.34,-5.06,6.10,40.73,190.27,-26.00,-9.58,3.30,4.87,11.99
4.81,2,0,0,98664.41,20.51,298.39,0,0.02,0.01,-0.30,-4.09,5.61,40.49,190.72,-25.98,-9.84,3.30,4.87,12.07
4.83,2,0,0,98651.40,20.52,299.49,0,0.05,0.01,-0.23,-3.96,5.12,39.33,191.15,-25.98,-10.09,3.30,4.87,12.17
4.85,2,0,0,98640.22,20.52,300.44,0,0.05,0.03,-0.25,-4.33,4.94,39.76,191.58,-25.97,-10.33,3.30,4.87,12.07
4.87,2,0,0,98622.09,20.52,301.98,0,0.09,0.03,-0.27,-3.72,5.43,40.37,192.01,-25.96,-10.56,3.30,4.87,12.13
4.89,2,0,0,98618.66,20.51,303.59,0,0.00,0.04,-0.26,-4.02,5.24,40.12,192.44,-25.95,-10.80,3.30,4.87,12.12
4.91,2,0,0,98600.53,20.51,303.81,0,0.05,0.00,-0.26,-3.54,4.88,38.48,192.87,-25.93,-11.05,3.30,4.86,12.05
4.93,2,0,0,98586.67,20.52,305.21,0,0.05,0.03,-0.28,-4.27,4.70,39.27,193.30,-25.93,-11.29,3.30,4.87,12.13
4.95,2,0,0,98577.23,20.51,305.79,0,0.03,0.05,-0.26,-3.78,5.49,39.76,193.72,-25.91,-11.52,3.30,4.87,12.15
4.97,2,0,0,98565.96,20.52,306.75,0,0.02,0.01,-0.26,-3.54,4.27,39.33,194.15,-25.90,-11.77,3.29,4.87,12.13
4.99,2,0,0,98547.02,20.52,308.36,0,0.01,-0.00,-0.27,-3.48,4.76,38.48,194.58,-25.87,-12.04,3.30,4.87,12.13
5.02,2,0,0,98527.97,20.53,309.98,0,0.03,0.01,-0.26,-4.15,4.76,38.96,195.02,-25.85,-12.30,3.30,4.87,12.13
5.04,2,0,0,98515.10,20.51,311.07,0,0.06,0.02,-0.26,-4.09,4.39,39.02,195.44,-25.84,-12.55,3.30,4.87,11.99
5.06,2,0,0,98509.00,20.52,311.59,0,0.03,0.01,-0.23,-2.80,4.45,38.29,195.86,-25.82,-12.79,3.30,4.87,11.89
5.08,2,0,0,98499.56,20.51,312.39,0,0.04,0.03,-0.23,-3.35,4.45,38.90,196.28,-25.80,-13.02,3.30,4.86,11.89
5.10,2,0,0,98484.03,20.51,313.71,0,0.05,0.01,-0.28,-3.60,5.12,37.80,196.69,-25.77,-13.27,3.30,4.87,11.94
5.12,2,0,0,98481.45,20.51,313.93,0,0.02,0.02,-0.27,-3.48,4.94,39.09,197.12,-25.74,-13.53,3.30,4.87,12.13
5.14,2,0,0,98468.50,20.51,315.04,0,0.06,-0.01,-0.22,-4.09,4.51,37.74,197.54,-25.71,-13.78,3.30,4.87,12.15
5.16,2,0,0,98451.16,20.53,316.51,0,-0.01,-0.02,-0.27,-4.27,5.12,37.68,197.96,-25.66,-14.08,3.29,4.87,12.12
5.18,2,0,0,98447.79,20.51,316.80,0,0.04,-0.00,-0.25,-4.45,4.63,37.74,198.38,-25.63,-14.34,3.30,4.87,12.12
5.21,2,0,1,98427.93,20.52,318.49,0,0.02,-0.01,-0.24,-5.06,4.63,36.83,198.79,-25.59,-14.62,3.30,4.88,11.99
5.23,2,0,1,98416.72,20.51,319.44,0,0.02,0.00,-0.26,-4.63,4.76,37.32,199.20,-25.55,-14.89,3.30,4.87,12.02
5.25,2,0,1,98393.42,20.51,321.42,0,0.03,-0.00,-0.24,-5.37,4.76,36.65,199.61,-25.51,-15.17,3.30,4.87,11.94
5.28,2,0,1,98387.33,20.52,321.94,0,-0.01,0.02,-0.27,-5.49,5.91,36.77,200.00,-25.46,-15.44,3.30,4.87,11.84
5.30,2,0,1,98382.14,20.52,322.38,0,0.02,0.01,-0.25,-5.06,5.18,36.71,200.40,-25.42,-15.70,3.30,4.87,11.88
5.32,2,0,1,98374.38,20.52,323.04,0,0.02,0.04,-0.24,-5.37,6.16,36.77,200.79,-25.37,-15.94,3.30,4.87,12.08
5.34,2,0,1,98356.25,20.52,324.59,0,-0.01,0.02,-0.25,-5.91,6.46,35.61,201.17,-25.31,-16.21,3.30,4.87,12.18
5.36,2,0,1,98351.08,20.52,325.03,0,0.02,0.00,-0.23,-5.00,6.65,35.79,201.56,-25.25,-16.48,3.30,4.87,12.18
5.38,2,0,1,98338.13,20.52,326.13,0,0.04,0.06,-0.24,-5.55,6.71,36.28,201.93,-25.19,-16.70,3.30,4.87,12.17
5.40,2,0,1,98319.20,20.52,327.74,0,0.05,-0.00,-0.24,-4.88,6.95,35.12,202.30,-25.13,-16.95,3.30,4.87,12.18
5.42,2,0,0,98320.02,20.52,328.11,0,-0.01,0.00,-0.24,-4.76,7.32,35.24,202.68,-25.04,-17.23,3.30,4.87,12.18
5.44,2,0,0,98302.73,20.53,329.14,0,0.03,0.03,-0.21,-4.45,7.44,35.24,203.04,-24.98,-17.45,3.29,4.87,12.20
5.46,2,0,0,98304.48,20.52,329.88,0,0.04,-0.01,-0.23,-4.94,7.80,34.33,203.41,-24.89,-17.71,3.30,4.87,12.20
5.49,2,0,0,98289.80,20.53,330.24,0,0.01,0.04,-0.19,-4.33,8.35,35.00,203.76,-24.82,-17.93,3.30,4.87,12.18
5.51,2,0,0,98278.59,20.52,331.86,0,0.02,0.04,-0.23,-4.09,8.60,34.57,204.11,-24.74,-18.15,3.30,4.87,12.20
5.53,2,0,0,98261.39,20.51,332.66,0,0.03,0.04,-0.22,-4.45,8.60,33.78,204.44,-24.66,-18.36,3.30,4.87,12.18
5.55,2,0,0,98257.06,20.52,333.25,0,0.03,0.04,-0.26,-4.02,8.84,34.15,204.79,-24.58,-18.57,3.30,4.87,12.18
5.57,2,0,0,98239.76,20.52,334.51,0,0.04,0.02,-0.21,-3.29,9.15,33.60,205.12,-24.49,-18.78,3.30,4.87,12.20
5.59,2,0,0,98237.17,20.52,334.73,0,0.03,0.05,-0.22,-3.78,9.39,34.15,205.46,-24.40,-18.98,3.30,4.86,12.18
5.61,2,0,0,98216.46,20.52,336.49,0,0.05,0.04,-0.24,-2.50,9.15,32.74,205.78,-24.32,-19.16,3.30,4.87,12.17
5.63,2,0,0,98213.88,20.52,336.71,0,0.04,0.06,-0.24,-2.80,9.45,33.17,206.09,-24.23,-19.34,3.30,4.87,12.18
5.65,2,0,0,98206.10,20.52,337.38,0,0.02,0.04,-0.23,-2.38,9.82,32.99,206.42,-24.14,-19.53,3.30,4.87,12.17
5.67,2,0,0,98193.16,20.52,338.48,0,0.02,0.06,-0.22,-2.50,9.33,31.77,206.72,-24.06,-19.69,3.30,4.87,12.17
5.70,2,0,0,98180.22,20.52,339.58,0,0.03,0.02,-0.22,-2.26,9.51,31.95,207.03,-23.97,-19.88,3.30,4.87,12.10
5.72,2,0,0,98169.05,20.52,340.53,0,0.02,0.02,-0.22,-1.52,10.00,31.95,207.35,-23.86,-20.07,3.30,4.85,12.05
5.74,2,0,0,98154.33,20.51,341.79,0,0.05,0.04,-0.18,-0.91,9.09,32.38,207.65,-23.78,-20.23,3.27,4.87,12.12
5.76,2,0,0,98147.49,20.51,342.37,0,0.03,0.05,-0.25,-1.10,9.09,32.56,207.97,-23.69,-20.40,3.29,4.87,12.12
5.78,2,0,0,98138.80,20.52,343.11,0,0.06,-0.02,-0.23,-0.67,8.90,31.10,208.28,-23.59,-20.59,3.29,4.87,12.12
5.81,2,0,0,98133.62,20.52,343.56,0,0.02,0.04,-0.23,-1.04,9.15,30.79,208.58,-23.51,-20.75,3.30,4.87,12.12
5.83,2,0,0,98122.45,20.52,344.51,0,0.05,0.04,-0.25,-0.55,9.21,32.20,208.89,-23.41,-20.91,3.30,4.86,12.07
5.85,2,0,0,98129.29,20.53,343.93,0,0.06,0.02,-0.17,0.12,8.23,31.40,209.19,-23.33,-21.07,3.30,4.87,12.05
5.87,2,0,0,98097.38,20.53,346.65,0,0.05,0.02,-0.20,-0.91,8.11,31.04,209.49,-23.25,-21.24,3.30,4.87,11.99
5.89,2,0,0,98098.23,20.53,346.57,0,0.04,0.02,-0.22,-0.67,7.99,31.28,209.80,-23.16,-21.42,3.30,4.87,12.07
5.91,2,0,0,98084.44,20.52,347.75,0,0.05,0.02,-0.19,-0.91,7.56,31.34,210.11,-23.08,-21.58,3.30,4.86,12.00
5.93,2,0,0,98083.54,20.53,347.83,0,0.06,0.02,-0.22,-1.04,7.38,31.46,210.41,-23.00,-21.76,3.30,4.87,11.92
5.95,2,0,0,98066.31,20.52,349.30,0,0.04,0.01,-0.18,-1.10,7.44,31.65,210.73,-22.91,-21.94,3.30,4.87,11.96
5.97,2,0,0,98055.95,20.52,350.18,0,0.05,-0.00,-0.20,-1.52,7.20,31.89,211.04,-22.82,-22.14,3.30,4.87,11.83
5.99,2,0,0,98046.53,20.51,350.99,0,0.06,0.03,-0.20,-1.89,7.26,32.26,211.36,-22.74,-22.32,3.30,4.87,11.73
6.02,2,0,0,98036.94,20.53,351.80,0,0.02,-0.01,-0.23,-1.65,7.38,31.95,211.68,-22.63,-22.53,3.30,4.86,11.83
6.04,2,0,0,98024.89,20.52,352.83,0,0.03,0.02,-0.19,-1.46,7.01,32.07,212.00,-22.54,-22.72,3.30,4.87,11.78
6.06,2,0,0,98003.38,20.52,354.67,0,0.06,0.05,-0.17,-0.85,6.83,32.99,212.30,-22.47,-22.86,3.30,4.86,11.75
6.08,2,0,0,98008.55,20.52,354.23,0,0.02,-0.00,-0.21,-1.71,6.95,31.89,212.62,-22.36,-23.07,3.30,4.87,11.71
6.10,2,0,0,97998.11,20.53,355.12,0,0.03,0.02,-0.21,-1.40,7.26,32.26,212.94,-22.27,-23.26,3.30,4.85,11.79
6.12,2,0,0,97993.83,20.52,356.59,0,0.03,0.04,-0.20,-1.52,7.07,31.59,213.24,-22.18,-23.43,3.30,4.86,12.13
6.14,2,0,0,97978.25,20.54,356.81,0,0.00,0.04,-0.20,-1.65,6.83,31.59,213.54,-22.09,-23.61,3.30,4.87,12.13
6.16,2,0,0,97974.81,20.53,357.99,0,0.04,0.05,-0.19,-1.46,7.20,31.83,213.84,-22.01,-23.77,3.30,4.87,12.18
6.18,2,0,0,97962.77,20.52,358.14,0,0.02,0.02,-0.21,-1.59,7.44,31.40,214.15,-21.91,-23.96,3.30,4.87,12.08
6.21,2,0,1,97952.41,20.52,359.02,0,0.02,0.02,-0.20,-1.46,7.80,31.04,214.44,-21.80,-24.14,3.30,4.86,11.92
6.23,2,0,1,97948.08,20.53,359.39,0,0.01,0.01,-0.18,-1.65,8.17,30.67,214.74,-21.69,-24.34,3.29,4.86,12.02
6.25,2,0,1,97936.88,20.52,360.35,0,0.05,0.03,-0.19,-1.65,8.54,30.85,215.02,-21.59,-24.50,3.30,4.87,12.12
6.28,2,0,1,97918.77,20.52,361.90,0,0.03,0.06,-0.21,-1.52,8.60,30.30,215.29,-21.50,-24.65,3.30,4.85,12.13
6.30,2,0,1,97916.17,20.52,362.12,0,-0.02,-0.02,-0.18,-1.52,8.90,29.27,215.58,-21.34,-24.86,3.30,4.87,12.05
6.32,2,0,1,97905.82,20.52,363.00,0,0.01,0.03,-0.20,-1.46,9.15,29.88,215.85,-21.22,-25.04,3.30,4.87,12.20
6.34,2,0,1,97897.16,20.53,363.74,0,0.02,0.04,-0.19,-0.85,9.27,29.57,216.12,-21.12,-25.19,3.30,4.87,12.15
6.36,2,0,1,97887.70,20.52,364.55,0,0.03,0.04,-0.21,-1.71,10.12,29.57,216.38,-21.00,-25.35,3.29,4.87,12.28
6.38,2,0,1,97876.45,20.53,365.51,0,0.01,0.05,-0.22,-0.98,10.30,28.78,216.63,-20.89,-25.49,3.30,4.87,12.12
6.40,2,0,1,97873.86,20.53,365.73,0,0.03,0.02,-0.19,-1.04,9.88,28.11,216.88,-20.77,-25.65,3.30,4.87,12.15
6.42,2,0,0,97871.27,20.53,365.95,0,0.05,0.03,-0.19,-0.79,10.30,28.41,217.12,-20.66,-25.79,3.30,4.86,12.18
6.44,2,0,0,97859.22,20.52,366.98,0,0.03,0.06,-0.16,-0.24,10.12,28.90,217.36,-20.55,-25.89,3.30,4.86,12.18
6.47,2,0,0,97850.56,20.53,367.72,0,0.02,0.03,-0.20,-0.37,10.49,27.62,217.60,-20.43,-26.04,3.30,4.87,12.15
6.49,2,0,0,97841.05,20.54,368.54,0,-0.01,0.00,-0.20,-0.37,11.52,27.32,217.84,-20.27,-26.22,3.30,4.87,12.08
6.51,2,0,0,97835.03,20.53,369.05,0,0.03,0.06,-0.17,0.24,11.40,27.80,218.07,-20.15,-26.32,3.30,4.87,12.18
6.53,2,0,0,97829.00,20.53,369.57,0,0.01,0.02,-0.19,0.55,11.52,27.74,218.30,-20.01,-26.47,3.30,4.87,12.17
6.55,2,0,0,97819.50,20.53,370.38,0,0.02,0.02,-0.18,0.73,11.52,27.32,218.54,-19.87,-26.61,3.31,4.89,12.17
6.57,2,0,0,97815.22,20.52,370.75,0,0.03,0.04,-0.19,0.37,11.65,27.07,218.76,-19.75,-26.73,3.30,4.87,12.07
6.59,2,0,0,97812.63,20.52,370.97,0,0.02,0.03,-0.20,0.49,12.62,26.77,218.97,-19.61,-26.86,3.30,4.86,12.05
6.61,2,0,0,97804.86,20.52,371.63,0,0.03,0.04,-0.18,1.40,11.83,27.01,219.19,-19.48,-26.97,3.30,4.87,12.17
6.63,2,0,0,97787.59,20.53,373.11,0,0.07,0.02,-0.16,1.04,12.20,26.83,219.40,-19.36,-27.07,3.30,4.86,12.10
6.65,2,0,0,97778.08,20.53,373.92,0,0.05,0.04,-0.15,1.40,12.07,26.77,219.61,-19.24,-27.16,3.30,4.87,12.15
6.68,2,0,0,97767.72,20.53,374.81,0,-0.02,0.01,-0.19,1.10,12.93,27.56,219.84,-19.05,-27.32,3.30,4.86,12.18
6.70,2,0,0,97770.31,20.53,374.59,0,0.02,0.03,-0.22,1.22,12.26,26.22,220.05,-18.90,-27.45,3.30,4.87,12.04
6.72,2,0,0,97756.53,20.53,375.76,0,0.04,0.01,-0.20,1.52,12.87,27.20,220.27,-18.75,-27.57,3.30,4.87,12.07
6.74,2,0,0,97746.17,20.53,377.09,0,-0.00,0.02,-0.20,1.77,12.99,27.38,220.49,-18.58,-27.71,3.30,4.86,12.05
6.76,2,0,0,97742.74,20.52,376.94,0,0.02,0.06,-0.19,1.71,12.80,26.95,220.70,-18.44,-27.81,3.29,4.87,12.12
6.79,2,0,0,97736.66,20.53,377.69,0,0.05,0.03,-0.17,1.71,12.80,26.65,220.90,-18.30,-27.91,3.30,4.85,11.89
6.81,2,0,0,97725.47,20.53,378.42,0,0.03,0.00,-0.19,2.07,13.17,27.13,221.12,-18.14,-28.04,3.30,4.87,12.00
6.83,2,0,0,97721.13,20.53,378.57,0,0.01,0.02,-0.20,2.68,12.87,27.20,221.33,-17.97,-28.16,3.30,4.86,11.91
6.85,2,0,0,97716.80,20.54,379.16,0,0.06,0.02,-0.17,2.99,12.62,26.59,221.54,-17.83,-28.24,3.28,4.86,11.99
6.87,2,0,0,97710.78,20.53,380.34,0,0.04,0.02,-0.19,2.13,13.35,26.95,221.74,-17.68,-28.35,3.30,4.86,11.94
6.89,2,0,0,97704.76,20.53,380.20,0,0.01,0.03,-0.19,2.93,12.87,26.71,221.95,-17.52,-28.46,3.30,4.86,11.92
6.91,2,0,0,97699.48,20.54,380.65,0,0.02,0.01,-0.17,3.41,12.93,25.91,222.15,-17.36,-28.57,3.30,4.87,11.99
6.93,2,0,0,97691.72,20.54,381.31,0,0.07,0.04,-0.18,2.62,12.68,25.24,222.33,-17.24,-28.64,3.30,4.87,11.99
6.95,2,0,0,97680.56,20.54,382.27,0,0.04,0.01,-0.18,2.93,13.05,25.79,222.53,-17.08,-28.74,3.29,4.87,11.68
6.98,2,0,0,97679.72,20.53,382.34,0,0.02,0.02,-0.20,3.11,12.93,26.04,222.73,-16.92,-28.85,3.30,4.86,12.15
7.00,2,0,0,97666.77,20.53,383.45,0,0.06,0.07,-0.17,3.11,12.74,25.85,222.91,-16.80,-28.89,3.30,4.87,12.08
7.02,2,0,0,97661.59,20.53,383.89,0,0.04,0.01,-0.16,3.60,12.62,25.73,223.10,-16.65,-28.98,3.30,4.87,12.02
7.04,2,0,0,97658.08,20.54,384.19,0,0.04,0.01,-0.15,3.17,12.32,25.79,223.30,-16.50,-29.08,3.29,4.88,11.83
7.06,2,0,0,97648.66,20.53,385.00,0,0.01,0.02,-0.18,3.48,12.56,25.73,223.49,-16.34,-29.19,3.30,4.86,11.91
7.08,2,0,0,97644.32,20.54,385.37,0,0.04,0.05,-0.18,3.29,12.62,26.04,223.68,-16.20,-29.25,3.30,4.87,11.89
7.10,2,0,0,97638.30,20.53,385.88,0,0.04,0.04,-0.16,3.23,12.20,25.37,223.86,-16.08,-29.32,3.30,4.86,11.92
7.12,2,0,0,97630.53,20.53,386.55,0,0.02,0.01,-0.15,3.72,12.13,25.43,224.06,-15.92,-29.41,3.30,4.87,11.91
7.14,2,0,0,97622.77,20.53,387.21,0,0.04,0.01,-0.17,3.60,12.07,25.12,224.24,-15.78,-29.51,3.30,4.87,11.96
7.16,2,0,0,97623.61,20.54,387.14,0,0.05,0.03,-0.15,3.60,12.01,25.06,224.43,-15.65,-29.57,3.30,4.86,11.92
7.19,2,0,0,97610.67,20.54,388.25,0,0.04,0.03,-0.18,3.84,11.95,24.88,224.61,-15.51,-29.65,3.30,4.86,12.07
7.21,2,0,1,97606.30,20.54,388.63,0,0.05,0.03,-0.15,4.27,11.59,24.94,224.79,-15.39,-29.71,3.29,4.87,11.89
7.23,2,0,1,97596.88,20.53,389.43,0,0.03,0.00,-0.18,4.21,11.59,24.76,224.98,-15.24,-29.80,3.30,4.85,11.83
7.26,2,0,1,97597.73,20.54,389.36,0,0.02,0.06,-0.19,4.57,11.71,25.30,225.16,-15.10,-29.86,3.30,4.87,11.94
7.28,2,0,1,97585.69,20.53,390.39,0,0.05,0.04,-0.17,4.39,11.28,25.00,225.34,-14.98,-29.92,3.30,4.87,11.96
7.30,2,0,1,97586.53,20.53,390.32,0,0.03,0.04,-0.18,4.33,11.46,24.94,225.52,-14.85,-29.99,3.31,4.87,11.99
7.32,2,0,1,97576.18,20.53,391.21,0,0.04,0.03,-0.17,4.51,11.22,24.63,225.71,-14.72,-30.06,3.30,4.87,12.04
7.34,2,0,1,97572.66,20.54,391.51,0,0.07,0.03,-0.16,5.06,11.40,24.82,225.88,-14.60,-30.10,3.30,4.87,12.08
7.36,2,0,1,97567.48,20.54,391.95,0,0.04,0.06,-0.16,4.82,10.67,24.39,226.06,-14.49,-30.14,3.30,4.87,12.05
7.38,2,0,1,97562.30,20.54,392.39,0,0.04,0.04,-0.17,4.94,10.85,23.96,226.23,-14.37,-30.19,3.30,4.89,12.04
7.40,2,0,1,97556.31,20.54,392.91,0,0.06,0.03,-0.15,5.00,10.49,24.39,226.41,-14.26,-30.24,3.30,4.87,12.07
7.42,2,0,0,97551.95,20.54,393.28,0,0.04,0.03,-0.14,5.18,10.73,24.27,226.58,-14.14,-30.28,3.30,4.86,12.07
7.45,2,0,0,97545.02,20.55,393.88,0,0.03,0.03,-0.18,5.37,10.61,24.15,226.76,-14.01,-30.35,3.30,4.87,12.08
7.47,2,0,0,97545.12,20.53,393.87,0,0.04,0.04,-0.17,5.43,10.43,24.15,226.94,-13.89,-30.40,3.30,4.87,12.08
7.49,2,0,0,97533.02,20.54,394.90,0,0.03,0.04,-0.16,5.37,10.43,24.33,227.11,-13.77,-30.45,3.30,4.86,12.08
7.51,2,0,0,97531.23,20.54,395.06,0,0.04,0.03,-0.17,5.73,10.43,24.33,227.29,-13.65,-30.50,3.30,4.88,12.07
7.53,2,0,0,97526.06,20.54,395.50,0,0.03,0.06,-0.16,6.16,10.30,24.82,227.47,-13.54,-30.51,3.30,4.87,12.08
7.55,2,0,0,97514.05,20.53,396.53,0,0.04,0.05,-0.17,5.73,10.06,23.90,227.64,-13.43,-30.55,3.30,4.88,12.08
7.57,2,0,0,97510.53,20.54,396.83,0,0.05,0.03,-0.18,6.22,10.30,23.84,227.81,-13.31,-30.59,3.30,4.86,12.08
7.59,2,0,0,97505.36,20.54,397.28,0,0.04,0.04,-0.17,6.28,10.18,23.66,227.98,-13.20,-30.62,3.30,4.87,12.07
7.61,2,0,0,97505.36,20.54,397.28,0,0.02,0.03,-0.16,6.28,10.24,23.72,228.16,-13.07,-30.68,3.30,4.87,12.05
7.63,2,0,0,97499.37,20.54,397.79,0,0.01,0.01,-0.19,6.28,10.24,22.99,228.33,-12.93,-30.75,3.29,4.87,12.10
7.66,2,0,0,97489.83,20.54,398.61,0,0.05,0.04,-0.16,6.52,10.06,23.17,228.49,-12.82,-30.78,3.30,4.87,12.08
7.68,2,0,0,97489.83,20.54,398.61,0,0.04,0.03,-0.15,6.40,9.88,22.87,228.66,-12.71,-30.81,3.30,4.87,12.10
7.70,2,0,0,97476.88,20.54,399.72,0,0.03,0.02,-0.16,6.83,10.18,22.68,228.82,-12.58,-30.86,3.30,4.87,11.94
7.72,2,0,0,97477.81,20.53,399.64,0,0.03,0.06,-0.17,7.01,10.12,23.72,228.99,-12.47,-30.88,3.30,4.87,11.92
7.75,2,0,0,97476.88,20.54,399.72,0,0.04,0.03,-0.16,7.07,9.70,23.11,229.16,-12.36,-30.91,3.30,4.87,11.94
